ID,GRIDCODE,ORIG_FID,Join_Count,TARGET_FID,FLD_ZONE,STATIC_BFE,ABFE_0_2Pc,Shape_Leng,Shape_Area
2399,1400,750,0,0,,0,0,0,0
2401,1200,751,0,0,,0,0,0,0
2403,1300,752,0,0,,0,0,0,0
2405,1400,753,0,0,,0,0,0,0
2406,1400,754,0,0,,0,0,0,0
2407,1600,755,0,0,,0,0,0,0
2411,1700,756,0,0,,0,0,0,0
2413,1200,757,0,0,,0,0,0,0
2415,1200,758,0,0,,0,0,0,0
2418,1200,759,0,0,,0,0,0,0
2424,1200,764,0,0,,0,0,0,0
2425,1900,765,0,0,,0,0,0,0
2426,2000,766,0,0,,0,0,0,0
2427,1500,767,0,0,,0,0,0,0
2429,1300,768,0,0,,0,0,0,0
2431,1200,769,0,0,,0,0,0,0
2432,1300,770,0,0,,0,0,0,0
2433,1300,771,0,0,,0,0,0,0
2434,1300,772,0,0,,0,0,0,0
2435,1300,773,0,0,,0,0,0,0
2436,1900,774,0,0,,0,0,0,0
2437,1300,775,0,0,,0,0,0,0
2438,1900,776,0,0,,0,0,0,0
2439,1300,777,0,0,,0,0,0,0
2445,1300,778,0,0,,0,0,0,0
2446,1400,779,0,0,,0,0,0,0
2447,1400,780,0,0,,0,0,0,0
2448,1200,781,0,0,,0,0,0,0
2449,1200,782,0,0,,0,0,0,0
2470,1300,797,0,0,,0,0,0,0
2472,1400,798,0,0,,0,0,0,0
2450,1400,783,0,0,,0,0,0,0
2451,1200,784,0,0,,0,0,0,0
2453,1200,785,0,0,,0,0,0,0
2454,1300,786,0,0,,0,0,0,0
2455,1200,787,0,0,,0,0,0,0
2459,1400,788,0,0,,0,0,0,0
2460,1800,789,0,0,,0,0,0,0
2461,2200,790,0,0,,0,0,0,0
2462,1300,791,0,0,,0,0,0,0
2464,1300,792,0,0,,0,0,0,0
2466,1300,793,0,0,,0,0,0,0
2467,1300,794,0,0,,0,0,0,0
2468,1300,795,0,0,,0,0,0,0
2469,1900,796,0,0,,0,0,0,0
2473,1300,799,0,0,,0,0,0,0
2474,1400,800,0,0,,0,0,0,0
2478,1300,801,0,0,,0,0,0,0
2480,1200,802,0,0,,0,0,0,0
2481,1400,803,0,0,,0,0,0,0
2485,1300,804,0,0,,0,0,0,0
2486,1400,805,0,0,,0,0,0,0
2487,1200,806,0,0,,0,0,0,0
2488,1300,807,0,0,,0,0,0,0
2490,1400,808,0,0,,0,0,0,0
2491,1800,809,0,0,,0,0,0,0
2493,1600,810,0,0,,0,0,0,0
2497,1300,811,0,0,,0,0,0,0
2498,1300,812,0,0,,0,0,0,0
2499,1200,813,0,0,,0,0,0,0
2501,1300,814,0,0,,0,0,0,0
2502,1200,815,0,0,,0,0,0,0
2506,1500,816,0,0,,0,0,0,0
2510,1300,817,0,0,,0,0,0,0
2511,1500,818,0,0,,0,0,0,0
2517,1700,819,0,0,,0,0,0,0
2519,1300,820,0,0,,0,0,0,0
2520,1500,821,0,0,,0,0,0,0
2522,1300,822,0,0,,0,0,0,0
2523,1500,823,0,0,,0,0,0,0
2524,1400,824,0,0,,0,0,0,0
2525,1200,825,0,0,,0,0,0,0
2526,1300,826,0,0,,0,0,0,0
2528,1400,827,0,0,,0,0,0,0
2531,1400,828,0,0,,0,0,0,0
2532,1500,829,0,0,,0,0,0,0
2537,1400,830,0,0,,0,0,0,0
2538,2100,831,0,0,,0,0,0,0
2540,1300,832,0,0,,0,0,0,0
2546,1500,833,0,0,,0,0,0,0
2548,1300,834,0,0,,0,0,0,0
2550,1400,835,0,0,,0,0,0,0
2551,1500,836,0,0,,0,0,0,0
2553,1300,837,0,0,,0,0,0,0
2557,1300,838,0,0,,0,0,0,0
2559,1300,839,0,0,,0,0,0,0
2560,1200,840,0,0,,0,0,0,0
2561,1500,841,0,0,,0,0,0,0
2565,1500,842,0,0,,0,0,0,0
2568,1300,843,0,0,,0,0,0,0
2569,1300,844,0,0,,0,0,0,0
2573,2100,845,0,0,,0,0,0,0
2574,1400,846,0,0,,0,0,0,0
2577,1300,847,0,0,,0,0,0,0
2578,1400,848,0,0,,0,0,0,0
2579,1300,849,0,0,,0,0,0,0
2580,1400,850,0,0,,0,0,0,0
2582,1400,851,0,0,,0,0,0,0
2583,1300,852,0,0,,0,0,0,0
2584,1400,853,0,0,,0,0,0,0
2586,1400,854,0,0,,0,0,0,0
2587,1300,855,0,0,,0,0,0,0
2588,1300,856,0,0,,0,0,0,0
2590,1800,857,0,0,,0,0,0,0
2591,1600,858,0,0,,0,0,0,0
2593,1300,859,0,0,,0,0,0,0
2594,1400,860,0,0,,0,0,0,0
2597,1200,861,0,0,,0,0,0,0
2600,1300,862,0,0,,0,0,0,0
2601,1400,863,0,0,,0,0,0,0
2604,1900,864,0,0,,0,0,0,0
2606,1200,865,0,0,,0,0,0,0
2611,1300,866,0,0,,0,0,0,0
2614,1900,867,0,0,,0,0,0,0
2616,1400,868,0,0,,0,0,0,0
2617,1400,869,0,0,,0,0,0,0
2621,1400,870,0,0,,0,0,0,0
2622,1800,871,0,0,,0,0,0,0
2626,1400,872,0,0,,0,0,0,0
2627,1200,873,0,0,,0,0,0,0
2628,1300,874,0,0,,0,0,0,0
2630,1300,875,0,0,,0,0,0,0
2631,1300,876,0,0,,0,0,0,0
2638,1300,877,0,0,,0,0,0,0
2640,1200,878,0,0,,0,0,0,0
2649,1300,879,0,0,,0,0,0,0
2654,1400,880,0,0,,0,0,0,0
2656,1200,881,0,0,,0,0,0,0
2657,1300,882,0,0,,0,0,0,0
2661,1300,883,0,0,,0,0,0,0
2664,1400,884,0,0,,0,0,0,0
2665,1300,885,0,0,,0,0,0,0
2671,1500,886,0,0,,0,0,0,0
2672,1100,887,0,0,,0,0,0,0
2674,1800,888,0,0,,0,0,0,0
2675,1300,889,0,0,,0,0,0,0
2676,1400,890,0,0,,0,0,0,0
2677,1300,891,0,0,,0,0,0,0
2678,1800,892,0,0,,0,0,0,0
2687,1400,897,0,0,,0,0,0,0
2688,2100,898,0,0,,0,0,0,0
2689,1600,899,0,0,,0,0,0,0
2690,1300,900,0,0,,0,0,0,0
2691,1300,901,0,0,,0,0,0,0
2692,1400,902,0,0,,0,0,0,0
2693,1400,903,0,0,,0,0,0,0
2694,1600,904,0,0,,0,0,0,0
2696,1400,905,0,0,,0,0,0,0
2698,1400,906,0,0,,0,0,0,0
2699,1400,907,0,0,,0,0,0,0
2679,1300,893,0,0,,0,0,0,0
2682,1400,894,0,0,,0,0,0,0
2684,1400,895,0,0,,0,0,0,0
2686,1400,896,0,0,,0,0,0,0
3172,1300,1162,0,0,,0,0,0,0
2701,1300,908,0,0,,0,0,0,0
2707,1400,909,0,0,,0,0,0,0
2708,1900,910,0,0,,0,0,0,0
2711,1400,911,0,0,,0,0,0,0
2712,1300,912,0,0,,0,0,0,0
2717,1400,913,0,0,,0,0,0,0
2719,1300,914,0,0,,0,0,0,0
2721,1300,915,0,0,,0,0,0,0
2722,1400,916,0,0,,0,0,0,0
2723,1400,917,0,0,,0,0,0,0
2724,1300,918,0,0,,0,0,0,0
2726,1400,919,0,0,,0,0,0,0
2727,1300,920,0,0,,0,0,0,0
2728,1300,921,0,0,,0,0,0,0
2758,1400,938,0,0,,0,0,0,0
2761,1300,939,0,0,,0,0,0,0
2762,1300,940,0,0,,0,0,0,0
2731,1300,922,0,0,,0,0,0,0
2733,1300,923,0,0,,0,0,0,0
2734,1400,924,0,0,,0,0,0,0
2736,1200,925,0,0,,0,0,0,0
2737,1300,926,0,0,,0,0,0,0
2738,1300,927,0,0,,0,0,0,0
2740,1200,928,0,0,,0,0,0,0
2741,1300,929,0,0,,0,0,0,0
2743,1300,930,0,0,,0,0,0,0
2744,1300,931,0,0,,0,0,0,0
2745,1300,932,0,0,,0,0,0,0
2746,1300,933,0,0,,0,0,0,0
2752,1500,934,0,0,,0,0,0,0
2754,1300,935,0,0,,0,0,0,0
2756,1400,936,0,0,,0,0,0,0
2757,1200,937,0,0,,0,0,0,0
2763,1300,941,0,0,,0,0,0,0
2764,1100,942,0,0,,0,0,0,0
2894,1200,1022,0,0,,0,0,0,0
2767,1400,943,0,0,,0,0,0,0
2770,1300,944,0,0,,0,0,0,0
2771,1200,945,0,0,,0,0,0,0
2772,1300,946,0,0,,0,0,0,0
2773,1400,947,0,0,,0,0,0,0
2774,1300,948,0,0,,0,0,0,0
2775,1400,949,0,0,,0,0,0,0
2779,1300,950,0,0,,0,0,0,0
2780,1300,951,0,0,,0,0,0,0
2781,1300,952,0,0,,0,0,0,0
2785,1200,953,0,0,,0,0,0,0
2787,1200,954,0,0,,0,0,0,0
2788,1300,955,0,0,,0,0,0,0
2790,1300,956,0,0,,0,0,0,0
2791,1300,957,0,0,,0,0,0,0
2792,1400,958,0,0,,0,0,0,0
2793,1600,959,0,0,,0,0,0,0
2794,1500,960,0,0,,0,0,0,0
2797,1300,961,0,0,,0,0,0,0
2798,1300,962,0,0,,0,0,0,0
2826,1000,976,0,0,,0,0,0,0
2828,1100,977,0,0,,0,0,0,0
2829,1600,978,0,0,,0,0,0,0
2830,1300,979,0,0,,0,0,0,0
2832,2200,980,0,0,,0,0,0,0
2959,1300,1052,0,0,,0,0,0,0
2799,1300,963,0,0,,0,0,0,0
2802,1300,964,0,0,,0,0,0,0
2803,1300,965,0,0,,0,0,0,0
2805,1300,966,0,0,,0,0,0,0
2807,1300,967,0,0,,0,0,0,0
2808,1300,968,0,0,,0,0,0,0
2809,1000,969,0,0,,0,0,0,0
2816,1400,970,0,0,,0,0,0,0
2819,1300,971,0,0,,0,0,0,0
2820,1300,972,0,0,,0,0,0,0
2821,1300,973,0,0,,0,0,0,0
2824,2100,974,0,0,,0,0,0,0
2825,1200,975,0,0,,0,0,0,0
2833,1300,981,0,0,,0,0,0,0
2834,1800,982,0,0,,0,0,0,0
2835,2000,983,0,0,,0,0,0,0
2837,1200,984,0,0,,0,0,0,0
2838,1200,985,0,0,,0,0,0,0
2839,1200,986,0,0,,0,0,0,0
2841,2000,987,0,0,,0,0,0,0
2842,1300,988,0,0,,0,0,0,0
2843,1300,989,0,0,,0,0,0,0
2844,1400,990,0,0,,0,0,0,0
2847,1200,991,0,0,,0,0,0,0
2857,1200,992,0,0,,0,0,0,0
2858,1100,993,0,0,,0,0,0,0
2859,1400,994,0,0,,0,0,0,0
2860,1100,995,0,0,,0,0,0,0
2861,1500,996,0,0,,0,0,0,0
2862,1900,997,0,0,,0,0,0,0
2863,1200,998,0,0,,0,0,0,0
2864,2200,999,0,0,,0,0,0,0
2866,1200,1000,0,0,,0,0,0,0
2867,1100,1001,0,0,,0,0,0,0
2868,1100,1002,0,0,,0,0,0,0
2869,1100,1003,0,0,,0,0,0,0
2870,1200,1004,0,0,,0,0,0,0
2871,1200,1005,0,0,,0,0,0,0
2874,1400,1006,0,0,,0,0,0,0
2875,1200,1007,0,0,,0,0,0,0
2878,1400,1009,0,0,,0,0,0,0
2879,1000,1010,0,0,,0,0,0,0
2880,1800,1011,0,0,,0,0,0,0
2882,1200,1012,0,0,,0,0,0,0
2883,1200,1013,0,0,,0,0,0,0
2884,1200,1014,0,0,,0,0,0,0
2885,1300,1015,0,0,,0,0,0,0
2886,1200,1016,0,0,,0,0,0,0
2887,1200,1017,0,0,,0,0,0,0
2888,1200,1018,0,0,,0,0,0,0
2889,1200,1019,0,0,,0,0,0,0
2890,1200,1020,0,0,,0,0,0,0
2877,1500,1008,0,0,,0,0,0,0
2892,1200,1021,0,0,,0,0,0,0
2960,1700,1053,0,0,,0,0,0,0
2895,1400,1023,0,0,,0,0,0,0
2896,2000,1024,0,0,,0,0,0,0
2898,1200,1025,0,0,,0,0,0,0
2900,1400,1026,0,0,,0,0,0,0
2901,1200,1027,0,0,,0,0,0,0
2902,1200,1028,0,0,,0,0,0,0
2903,1200,1029,0,0,,0,0,0,0
2904,1200,1030,0,0,,0,0,0,0
2906,1100,1031,0,0,,0,0,0,0
2909,1300,1032,0,0,,0,0,0,0
2961,1700,1054,0,0,,0,0,0,0
2962,1200,1055,0,0,,0,0,0,0
2964,1300,1056,0,0,,0,0,0,0
2965,1500,1057,0,0,,0,0,0,0
2966,1400,1058,0,0,,0,0,0,0
2967,1100,1059,0,0,,0,0,0,0
2968,1100,1060,0,0,,0,0,0,0
2969,1300,1061,0,0,,0,0,0,0
2970,1200,1062,0,0,,0,0,0,0
3174,1500,1163,0,0,,0,0,0,0
2910,1400,1033,0,0,,0,0,0,0
2911,1400,1034,0,0,,0,0,0,0
2913,1300,1035,0,0,,0,0,0,0
2916,1400,1036,0,0,,0,0,0,0
2917,1400,1037,0,0,,0,0,0,0
2918,1200,1038,0,0,,0,0,0,0
2920,1300,1039,0,0,,0,0,0,0
2972,1900,1063,0,0,,0,0,0,0
3176,1200,1164,0,0,,0,0,0,0
3177,1300,1165,0,0,,0,0,0,0
2922,1400,1040,0,0,,0,0,0,0
2924,1200,1041,0,0,,0,0,0,0
2925,1100,1042,0,0,,0,0,0,0
2928,1100,1043,0,0,,0,0,0,0
2941,300,1044,0,0,,0,0,0,0
2943,1200,1045,0,0,,0,0,0,0
2946,1300,1046,0,0,,0,0,0,0
2948,1400,1047,0,0,,0,0,0,0
2951,1100,1048,0,0,,0,0,0,0
2953,1200,1049,0,0,,0,0,0,0
2954,1300,1050,0,0,,0,0,0,0
2957,1100,1051,0,0,,0,0,0,0
2974,1300,1064,0,0,,0,0,0,0
2978,1500,1065,0,0,,0,0,0,0
2980,1200,1066,0,0,,0,0,0,0
2982,1100,1067,0,0,,0,0,0,0
2985,1100,1068,0,0,,0,0,0,0
2988,1100,1069,0,0,,0,0,0,0
2992,1500,1070,0,0,,0,0,0,0
2993,1500,1071,0,0,,0,0,0,0
2997,1300,1072,0,0,,0,0,0,0
2999,1700,1073,0,0,,0,0,0,0
3005,1100,1074,0,0,,0,0,0,0
3008,1200,1075,0,0,,0,0,0,0
3010,1200,1076,0,0,,0,0,0,0
3011,1200,1077,0,0,,0,0,0,0
3014,1200,1078,0,0,,0,0,0,0
3015,1200,1079,0,0,,0,0,0,0
3178,1300,1166,0,0,,0,0,0,0
3179,1200,1167,0,0,,0,0,0,0
3016,1100,1080,0,0,,0,0,0,0
3017,2000,1081,0,0,,0,0,0,0
3018,1200,1082,0,0,,0,0,0,0
3019,1200,1083,0,0,,0,0,0,0
3020,1500,1084,0,0,,0,0,0,0
3021,1200,1085,0,0,,0,0,0,0
3023,1200,1086,0,0,,0,0,0,0
3024,1300,1087,0,0,,0,0,0,0
3025,1300,1088,0,0,,0,0,0,0
3026,1300,1089,0,0,,0,0,0,0
3029,1400,1090,0,0,,0,0,0,0
3030,1300,1091,0,0,,0,0,0,0
3031,1300,1092,0,0,,0,0,0,0
3032,1200,1093,0,0,,0,0,0,0
3034,1400,1094,0,0,,0,0,0,0
3074,1500,1116,0,0,,0,0,0,0
3077,1100,1117,0,0,,0,0,0,0
3037,1100,1095,0,0,,0,0,0,0
3038,1200,1096,0,0,,0,0,0,0
3039,1100,1097,0,0,,0,0,0,0
3041,1200,1098,0,0,,0,0,0,0
3044,1500,1099,0,0,,0,0,0,0
3045,1500,1100,0,0,,0,0,0,0
3046,1200,1101,0,0,,0,0,0,0
3049,1500,1102,0,0,,0,0,0,0
3054,1200,1103,0,0,,0,0,0,0
3056,1200,1104,0,0,,0,0,0,0
3058,1200,1105,0,0,,0,0,0,0
3059,1600,1106,0,0,,0,0,0,0
3061,1600,1107,0,0,,0,0,0,0
3064,1200,1108,0,0,,0,0,0,0
3065,1200,1109,0,0,,0,0,0,0
3066,1200,1110,0,0,,0,0,0,0
3067,1300,1111,0,0,,0,0,0,0
3068,1300,1112,0,0,,0,0,0,0
3069,1300,1113,0,0,,0,0,0,0
3071,1100,1114,0,0,,0,0,0,0
3078,1300,1118,0,0,,0,0,0,0
3079,1500,1119,0,0,,0,0,0,0
3081,1100,1120,0,0,,0,0,0,0
3073,1400,1115,0,0,,0,0,0,0
3086,1300,1121,0,0,,0,0,0,0
3180,1200,1168,0,0,,0,0,0,0
3181,1200,1169,0,0,,0,0,0,0
3087,1600,1122,0,0,,0,0,0,0
3088,1500,1123,0,0,,0,0,0,0
3089,1100,1124,0,0,,0,0,0,0
3092,1300,1125,0,0,,0,0,0,0
3097,1100,1126,0,0,,0,0,0,0
3098,1100,1127,0,0,,0,0,0,0
3099,1200,1128,0,0,,0,0,0,0
3101,1100,1129,0,0,,0,0,0,0
3120,1600,1135,0,0,,0,0,0,0
3182,1500,1170,0,0,,0,0,0,0
3184,1400,1171,0,0,,0,0,0,0
3187,1300,1172,0,0,,0,0,0,0
3188,1200,1173,0,0,,0,0,0,0
3105,1400,1130,0,0,,0,0,0,0
3107,1500,1131,0,0,,0,0,0,0
3111,1100,1132,0,0,,0,0,0,0
3113,1100,1133,0,0,,0,0,0,0
3117,1100,1134,0,0,,0,0,0,0
3170,1300,1160,0,0,,0,0,0,0
3171,1200,1161,0,0,,0,0,0,0
3121,1800,1136,0,0,,0,0,0,0
3123,1300,1137,0,0,,0,0,0,0
3124,1200,1138,0,0,,0,0,0,0
3127,1200,1139,0,0,,0,0,0,0
3132,1200,1140,0,0,,0,0,0,0
3133,1200,1141,0,0,,0,0,0,0
3138,1100,1142,0,0,,0,0,0,0
3140,1200,1143,0,0,,0,0,0,0
3146,1300,1144,0,0,,0,0,0,0
3148,1300,1145,0,0,,0,0,0,0
3149,1300,1146,0,0,,0,0,0,0
3150,1200,1147,0,0,,0,0,0,0
3153,1300,1148,0,0,,0,0,0,0
3155,1300,1149,0,0,,0,0,0,0
3156,1300,1150,0,0,,0,0,0,0
3158,1300,1151,0,0,,0,0,0,0
3159,1300,1152,0,0,,0,0,0,0
3160,1200,1153,0,0,,0,0,0,0
3161,1300,1154,0,0,,0,0,0,0
3163,1200,1155,0,0,,0,0,0,0
3164,1400,1156,0,0,,0,0,0,0
3165,1200,1157,0,0,,0,0,0,0
3166,1200,1158,0,0,,0,0,0,0
3169,1300,1159,0,0,,0,0,0,0
3190,1400,1174,0,0,,0,0,0,0
3191,1400,1175,0,0,,0,0,0,0
3192,1200,1176,0,0,,0,0,0,0
3193,1200,1177,0,0,,0,0,0,0
3195,1300,1178,0,0,,0,0,0,0
3196,1300,1179,0,0,,0,0,0,0
3201,1000,1180,0,0,,0,0,0,0
3205,1300,1181,0,0,,0,0,0,0
3206,1000,1182,0,0,,0,0,0,0
3209,1300,1183,0,0,,0,0,0,0
3216,1200,1184,0,0,,0,0,0,0
3218,1000,1185,0,0,,0,0,0,0
3220,1000,1186,0,0,,0,0,0,0
3222,1300,1187,0,0,,0,0,0,0
3224,1300,1188,0,0,,0,0,0,0
3225,1100,1189,0,0,,0,0,0,0
3227,1200,1190,0,0,,0,0,0,0
3228,1200,1191,0,0,,0,0,0,0
3230,1200,1192,0,0,,0,0,0,0
3231,1200,1193,0,0,,0,0,0,0
3234,1100,1194,0,0,,0,0,0,0
3238,1200,1195,0,0,,0,0,0,0
3250,1000,1196,0,0,,0,0,0,0
3284,1100,1202,0,0,,0,0,0,0
3291,1200,1203,0,0,,0,0,0,0
3292,1200,1204,0,0,,0,0,0,0
3257,1500,1197,0,0,,0,0,0,0
3260,1300,1198,0,0,,0,0,0,0
3275,1400,1199,0,0,,0,0,0,0
3279,1200,1200,0,0,,0,0,0,0
3281,1200,1201,0,0,,0,0,0,0
3293,1200,1205,0,0,,0,0,0,0
3294,1200,1206,0,0,,0,0,0,0
3303,1400,1207,0,0,,0,0,0,0
3306,1200,1208,0,0,,0,0,0,0
3307,1300,1209,0,0,,0,0,0,0
3308,1200,1210,0,0,,0,0,0,0
3310,1400,1211,0,0,,0,0,0,0
3314,1200,1212,0,0,,0,0,0,0
3318,1200,1213,0,0,,0,0,0,0
3351,1200,1223,0,0,,0,0,0,0
3355,1200,1224,0,0,,0,0,0,0
3356,1100,1225,0,0,,0,0,0,0
3357,1200,1226,0,0,,0,0,0,0
3359,1200,1227,0,0,,0,0,0,0
3360,1200,1228,0,0,,0,0,0,0
3361,1100,1229,0,0,,0,0,0,0
3372,1200,1230,0,0,,0,0,0,0
3373,1200,1231,0,0,,0,0,0,0
3320,1300,1214,0,0,,0,0,0,0
3330,1200,1215,0,0,,0,0,0,0
3331,1200,1216,0,0,,0,0,0,0
3334,1200,1217,0,0,,0,0,0,0
3335,1200,1218,0,0,,0,0,0,0
3346,1200,1219,0,0,,0,0,0,0
3347,1200,1220,0,0,,0,0,0,0
3348,1200,1221,0,0,,0,0,0,0
3349,1100,1222,0,0,,0,0,0,0
3374,1300,1232,0,0,,0,0,0,0
3375,1100,1233,0,0,,0,0,0,0
3393,1100,1234,0,0,,0,0,0,0
3396,1100,1235,0,0,,0,0,0,0
3419,1200,1236,0,0,,0,0,0,0
3433,1100,1237,0,0,,0,0,0,0
3442,1200,1238,0,0,,0,0,0,0
3506,1100,1256,0,0,,0,0,0,0
3652,1100,1285,0,0,,0,0,0,0
3653,1000,1286,0,0,,0,0,0,0
3443,1100,1239,0,0,,0,0,0,0
3445,1100,1240,0,0,,0,0,0,0
3446,1100,1241,0,0,,0,0,0,0
3447,1100,1242,0,0,,0,0,0,0
3448,1200,1243,0,0,,0,0,0,0
3451,1100,1244,0,0,,0,0,0,0
3461,1200,1245,0,0,,0,0,0,0
3465,1100,1246,0,0,,0,0,0,0
3471,1100,1247,0,0,,0,0,0,0
3473,1200,1248,0,0,,0,0,0,0
3474,1100,1249,0,0,,0,0,0,0
3475,1100,1250,0,0,,0,0,0,0
3492,1200,1251,0,0,,0,0,0,0
3496,1200,1252,0,0,,0,0,0,0
3497,1200,1253,0,0,,0,0,0,0
3501,1100,1254,0,0,,0,0,0,0
3505,1500,1255,0,0,,0,0,0,0
3508,1200,1257,0,0,,0,0,0,0
3514,1200,1258,0,0,,0,0,0,0
3535,1200,1259,0,0,,0,0,0,0
3536,1000,1260,0,0,,0,0,0,0
3541,1300,1261,0,0,,0,0,0,0
3561,1100,1262,0,0,,0,0,0,0
3564,1000,1263,0,0,,0,0,0,0
3568,1200,1264,0,0,,0,0,0,0
3574,1000,1265,0,0,,0,0,0,0
3576,1200,1266,0,0,,0,0,0,0
3577,1200,1267,0,0,,0,0,0,0
3578,1000,1268,0,0,,0,0,0,0
3588,1000,1269,0,0,,0,0,0,0
3604,1700,1270,0,0,,0,0,0,0
3610,1200,1271,0,0,,0,0,0,0
3611,1100,1272,0,0,,0,0,0,0
3612,1300,1273,0,0,,0,0,0,0
3616,1100,1274,0,0,,0,0,0,0
3620,1200,1275,0,0,,0,0,0,0
3624,1000,1276,0,0,,0,0,0,0
3625,1200,1277,0,0,,0,0,0,0
3627,1100,1278,0,0,,0,0,0,0
3630,1200,1279,0,0,,0,0,0,0
3632,1100,1280,0,0,,0,0,0,0
3638,1200,1281,0,0,,0,0,0,0
3649,1400,1282,0,0,,0,0,0,0
3650,1300,1283,0,0,,0,0,0,0
3651,1200,1284,0,0,,0,0,0,0
3656,1000,1287,0,0,,0,0,0,0
3661,1400,1288,0,0,,0,0,0,0
3663,1100,1289,0,0,,0,0,0,0
3666,1100,1290,0,0,,0,0,0,0
3670,1000,1291,0,0,,0,0,0,0
3671,1000,1292,0,0,,0,0,0,0
3674,1200,1293,0,0,,0,0,0,0
3675,1100,1294,0,0,,0,0,0,0
3677,1200,1295,0,0,,0,0,0,0
3678,1100,1296,0,0,,0,0,0,0
3679,1100,1297,0,0,,0,0,0,0
3680,1100,1298,0,0,,0,0,0,0
3684,1200,1299,0,0,,0,0,0,0
3687,1200,1300,0,0,,0,0,0,0
3691,1200,1301,0,0,,0,0,0,0
3695,1200,1302,0,0,,0,0,0,0
3698,1200,1303,0,0,,0,0,0,0
3712,1200,1304,0,0,,0,0,0,0
3718,1200,1305,0,0,,0,0,0,0
3719,1100,1306,0,0,,0,0,0,0
3720,1200,1307,0,0,,0,0,0,0
3724,1200,1308,0,0,,0,0,0,0
3728,1000,1309,0,0,,0,0,0,0
3729,1000,1310,0,0,,0,0,0,0
3743,1300,1311,0,0,,0,0,0,0
3745,1000,1312,0,0,,0,0,0,0
3748,1200,1313,0,0,,0,0,0,0
3751,1300,1314,0,0,,0,0,0,0
3752,1300,1315,0,0,,0,0,0,0
3758,1100,1316,0,0,,0,0,0,0
3761,1800,1317,0,0,,0,0,0,0
3762,1200,1318,0,0,,0,0,0,0
3764,1500,1319,0,0,,0,0,0,0
3766,1500,1320,0,0,,0,0,0,0
3767,1300,1321,0,0,,0,0,0,0
3768,1500,1322,0,0,,0,0,0,0
3770,1100,1323,0,0,,0,0,0,0
3773,1300,1324,0,0,,0,0,0,0
3774,1200,1325,0,0,,0,0,0,0
3778,1200,1326,0,0,,0,0,0,0
3779,1200,1327,0,0,,0,0,0,0
3785,1100,1328,0,0,,0,0,0,0
3793,1100,1329,0,0,,0,0,0,0
3794,1100,1330,0,0,,0,0,0,0
3795,1100,1331,0,0,,0,0,0,0
3796,1100,1332,0,0,,0,0,0,0
3801,1300,1333,0,0,,0,0,0,0
3803,1100,1334,0,0,,0,0,0,0
3807,1200,1335,0,0,,0,0,0,0
3813,1200,1336,0,0,,0,0,0,0
3817,1100,1337,0,0,,0,0,0,0
3818,1100,1338,0,0,,0,0,0,0
3821,1300,1339,0,0,,0,0,0,0
3825,1100,1340,0,0,,0,0,0,0
3830,1100,1341,0,0,,0,0,0,0
3832,1100,1342,0,0,,0,0,0,0
3834,1100,1343,0,0,,0,0,0,0
3836,1100,1344,0,0,,0,0,0,0
3843,1800,1345,0,0,,0,0,0,0
3845,1500,1346,0,0,,0,0,0,0
3848,1100,1347,0,0,,0,0,0,0
3854,1100,1348,0,0,,0,0,0,0
3855,2300,1349,0,0,,0,0,0,0
3859,1100,1350,0,0,,0,0,0,0
3867,1200,1351,0,0,,0,0,0,0
3885,1100,1352,0,0,,0,0,0,0
3888,1200,1353,0,0,,0,0,0,0
3899,1100,1354,0,0,,0,0,0,0
3906,1100,1355,0,0,,0,0,0,0
3917,1100,1356,0,0,,0,0,0,0
3920,1100,1357,0,0,,0,0,0,0
3923,1100,1358,0,0,,0,0,0,0
3942,1100,1359,0,0,,0,0,0,0
3949,1100,1360,0,0,,0,0,0,0
3969,1300,1361,0,0,,0,0,0,0
3970,1200,1362,0,0,,0,0,0,0
3981,1100,1363,0,0,,0,0,0,0
3989,1000,1368,0,0,,0,0,0,0
3997,1100,1369,0,0,,0,0,0,0
4004,1000,1370,0,0,,0,0,0,0
4006,1200,1371,0,0,,0,0,0,0
4014,1100,1372,0,0,,0,0,0,0
4021,1000,1373,0,0,,0,0,0,0
3985,1100,1364,0,0,,0,0,0,0
3986,1100,1365,0,0,,0,0,0,0
3987,1200,1366,0,0,,0,0,0,0
3988,1100,1367,0,0,,0,0,0,0
4022,1100,1374,0,0,,0,0,0,0
4026,1200,1375,0,0,,0,0,0,0
4036,1100,1376,0,0,,0,0,0,0
4038,1100,1377,0,0,,0,0,0,0
4040,1300,1378,0,0,,0,0,0,0
4043,1100,1379,0,0,,0,0,0,0
4044,1000,1380,0,0,,0,0,0,0
4047,1100,1381,0,0,,0,0,0,0
4050,1000,1382,0,0,,0,0,0,0
4051,1000,1383,0,0,,0,0,0,0
4053,1100,1384,0,0,,0,0,0,0
4056,1100,1385,0,0,,0,0,0,0
4058,1300,1386,0,0,,0,0,0,0
4064,1100,1387,0,0,,0,0,0,0
4068,1100,1388,0,0,,0,0,0,0
4072,1100,1389,0,0,,0,0,0,0
4075,1100,1390,0,0,,0,0,0,0
4082,1200,1391,0,0,,0,0,0,0
4089,1100,1392,0,0,,0,0,0,0
4092,1100,1393,0,0,,0,0,0,0
4095,1100,1394,0,0,,0,0,0,0
4096,1300,1395,0,0,,0,0,0,0
4103,1100,1396,0,0,,0,0,0,0
4105,1100,1397,0,0,,0,0,0,0
